書名,書籍網址,作者,出版社,ISBN,圖片網址
Cooking Around the World: Cajun,https://www.eslite.com/product/1002160111533092,"BOIS, RUBY LE",LORENZ BOOKS,9780754814290,0
CAJUN AND CREOLE CUISINE,https://www.eslite.com/product/1002158661241677,"BOIS, RUBY LE",HERMES HOUSE,9781844774104,0
MINIMAL ARCHITECTURE,https://www.eslite.com/product/1002138241278144,"RUBY, ANDREAS/ SACHS, ANGELI",PRESTEL PUBLISHING LIMITED,9783791328591,0
愛情的英文怎麼說,https://www.eslite.com/product/1001132341309049,盧春如,平裝本出版有限公司,9789578033801,https://s.eslite.dev/upload/product/l/2611298113006/ec64000.jpg
Hustlin' and Bustlin',https://www.eslite.com/product/1004168051140838,Ruby Braff,BLACK LION RECORDS,4002587105105,0
Hear Me Talkin',https://www.eslite.com/product/1004168051140867,Ruby Braff,BLACK LION RECORDS,4002587105815,0
Sea Lion,https://www.eslite.com/product/1004145651819698,The Ruby Suns,Sub Pop Records,0098787076622,https://s.eslite.dev/Upload/Product/200901/l/633672075783553750.jpg
THEM THERE EYES,https://www.eslite.com/product/1004123081086145,Ruby Braff,環球國際唱片股份有限公司,0602498148891,0
煙霧與蜜糖,https://www.eslite.com/product/1004123081105025,露比．艾曼福,環球國際唱片股份有限公司,0044006557427,0
CASSANOVA(YOUR PLYING DAYS ARE OVER),https://www.eslite.com/product/1004156091148369,RUBY ANDREWS,Plank Distributing,,0
物語のある美しい塗り絵: ルビーの素敵な夢,https://www.eslite.com/product/1002134202657484,Inko Kotoriyama,河出書房新社,9784309278988,https://s.eslite.dev/Upload/Product/201802/l/636537706378287500.jpg
The Grunge Years: Original Album Series (5CD),https://www.eslite.com/product/1004152812317144,Mudhoney/ L7/ Sister Double Happiness/ Soul Coughing/ Uncle Tupelo,RHINO,0081227959203,https://s.eslite.dev/Upload/Product/201411/l/635520127172841250.jpg
巨星系列: 奧黛莉赫本 (5DVD),https://www.eslite.com/product/1004165522738761,威廉．惠勒/ 比利．懷特/ 史丹利．杜寧/ 李察．昆/ 布萊克．愛德華斯,美商美國派拉蒙影片公司台灣分公司,,https://s.eslite.dev/Upload/Product/201901/l/636827062232710000.jpg
絕對情感,https://www.eslite.com/product/1004262142728099,梅茜．葛蕾,Artistry Records Inc.,0181475706229,https://s.eslite.dev/upload/product/l/2681686988004/ec1602890.jpg
璀璨紅寶石,https://www.eslite.com/product/1004123602723119,娜雅,台灣索尼音樂娛樂股份有限公司,0190758661223,https://s.eslite.dev/Upload/Product/201811/l/636767627546443750.JPG
露比任務: 培養孩子邏輯思考的程式尋寶記,https://www.eslite.com/product/1003251382601979,琳達．莉卡斯,采實文化事業股份有限公司,9789869476751,https://s.eslite.dev/Upload/Product/201706/l/636335443248980000.jpg
"你好, 我叫露比",https://www.eslite.com/product/1003240332554022,菲立普．史戴,滿天星傳播有限公司,9789866273704,https://s.eslite.dev/Upload/Product/201611/l/636144499636191250.jpg
老班與小紅,https://www.eslite.com/product/1003110932471439,莉比．葛利森,時報文化出版企業股份有限公司,9789571364803,https://s.eslite.dev/Upload/Product/201511/l/635841234652588750.jpg
巨星系列: 奧黛莉赫本 (5DVD),https://www.eslite.com/product/1004165522457011,威廉．惠勒/ 比利．懷特/ 史丹利．杜寧/ 李察．昆/ 布萊克．愛德華斯,美商美國派拉蒙影片公司台灣分公司,,https://s.eslite.dev/upload/product/l/2681212163004/ec1026255.jpg
